Sun Dec 03 22:30:24 EST 2023 : Peer 1003 has the optimistically unchoked neighbor 0
Sun Dec 03 22:30:24 EST 2023 : Server: 1003 Started on Port Number :6004
Sun Dec 03 22:30:38 EST 2023 : Peer 1003 has downloaded the piece from 1002. Now the number of pieces it has is 1049
Sun Dec 03 22:30:38 EST 2023 : Peer 1003 has downloaded the piece from 1001. Now the number of pieces it has is 1049
Sun Dec 03 22:30:38 EST 2023 : Peer 1003 received not interested message from 1002
Sun Dec 03 22:30:38 EST 2023 : Peer 1003 received not interested message from 1001
Sun Dec 03 22:30:38 EST 2023 : Peer 1003 received not interested message from 1002
Sun Dec 03 22:30:38 EST 2023 : Peer 1003 received not interested message from 1002
Sun Dec 03 22:30:38 EST 2023 : Peer 1003 received not interested message from 1001
Sun Dec 03 22:30:38 EST 2023 : Peer 1003 has downloaded the piece from 1002. Now the number of pieces it has is 1049
Sun Dec 03 22:30:38 EST 2023 : Peer 1003 has downloaded the piece from 1001. Now the number of pieces it has is 1049
Sun Dec 03 22:30:38 EST 2023 : Peer 1003 received not interested message from 1002
Sun Dec 03 22:30:38 EST 2023 : Peer 1003 received not interested message from 1001
Sun Dec 03 22:30:38 EST 2023 : Peer 1003 received not interested message from 1002
Sun Dec 03 22:30:38 EST 2023 : Peer 1003 received not interested message from 1001
Sun Dec 03 22:30:38 EST 2023 : Peer 1003 has downloaded the piece from 1002. Now the number of pieces it has is 1050
Sun Dec 03 22:30:38 EST 2023 : Peer 1003 has downloaded the piece from 1001. Now the number of pieces it has is 1050
Sun Dec 03 22:30:38 EST 2023 : Peer 1003 received not interested message from 1002
Sun Dec 03 22:30:38 EST 2023 : Peer 1003 received not interested message from 1001
Sun Dec 03 22:30:38 EST 2023 : Peer 1003 received not interested message from 1002
Sun Dec 03 22:30:38 EST 2023 : Peer 1003 received not interested message from 1001
Sun Dec 03 22:30:38 EST 2023 : Peer 1003 has downloaded the piece from 1002. Now the number of pieces it has is 1050
Sun Dec 03 22:30:38 EST 2023 : Peer 1003 has downloaded the piece from 1001. Now the number of pieces it has is 1050
Sun Dec 03 22:30:38 EST 2023 : Peer 1003 received not interested message from 1002
Sun Dec 03 22:30:38 EST 2023 : Peer 1003 received not interested message from 1001
Sun Dec 03 22:30:38 EST 2023 : Peer 1003 received not interested message from 1002
Sun Dec 03 22:30:38 EST 2023 : Peer 1003 received not interested message from 1001
Sun Dec 03 22:30:38 EST 2023 : Peer 1003 has downloaded the piece from 1002. Now the number of pieces it has is 1050
Sun Dec 03 22:30:38 EST 2023 : Peer 1003 has downloaded the piece from 1001. Now the number of pieces it has is 1050
Sun Dec 03 22:30:38 EST 2023 : Peer 1003 received not interested message from 1002
Sun Dec 03 22:30:38 EST 2023 : Peer 1003 received not interested message from 1001
Sun Dec 03 22:30:38 EST 2023 : Peer 1003 received not interested message from 1002
Sun Dec 03 22:30:38 EST 2023 : Peer 1003 has downloaded the piece from 1002. Now the number of pieces it has is 1051
Sun Dec 03 22:30:38 EST 2023 : Peer 1003 received not interested message from 1001
Sun Dec 03 22:30:38 EST 2023 : Peer 1003 received not interested message from 1002
Sun Dec 03 22:30:38 EST 2023 : Peer 1003 has downloaded the piece from 1001. Now the number of pieces it has is 1051
Sun Dec 03 22:30:38 EST 2023 : Peer 1003 received not interested message from 1002
Sun Dec 03 22:30:38 EST 2023 : Peer 1003 received not interested message from 1001
Sun Dec 03 22:30:38 EST 2023 : Peer 1003 has downloaded the piece from 1002. Now the number of pieces it has is 1051
Sun Dec 03 22:30:38 EST 2023 : Peer 1003 received not interested message from 1001
Sun Dec 03 22:30:38 EST 2023 : Peer 1003 received not interested message from 1002
Sun Dec 03 22:30:38 EST 2023 : Peer 1003 has downloaded the piece from 1001. Now the number of pieces it has is 1051
Sun Dec 03 22:30:38 EST 2023 : Peer 1003 received not interested message from 1002
Sun Dec 03 22:30:38 EST 2023 : Peer 1003 received not interested message from 1001
Sun Dec 03 22:30:38 EST 2023 : Peer 1003 has downloaded the piece from 1002. Now the number of pieces it has is 1051
Sun Dec 03 22:30:38 EST 2023 : Peer 1003 received not interested message from 1001
Sun Dec 03 22:30:38 EST 2023 : Peer 1003 received not interested message from 1002
Sun Dec 03 22:30:38 EST 2023 : Peer 1003 has downloaded the piece from 1001. Now the number of pieces it has is 1051
Sun Dec 03 22:30:38 EST 2023 : Peer 1003 has downloaded the piece from 1002. Now the number of pieces it has is 1052
Sun Dec 03 22:30:38 EST 2023 : Peer 1003 received not interested message from 1001
Sun Dec 03 22:30:38 EST 2023 : Peer 1003 received not interested message from 1002
Sun Dec 03 22:30:38 EST 2023 : Peer 1003 received not interested message from 1001
Sun Dec 03 22:30:38 EST 2023 : Peer 1003 received not interested message from 1002
Sun Dec 03 22:30:38 EST 2023 : Peer 1003 has downloaded the piece from 1001. Now the number of pieces it has is 1052
Sun Dec 03 22:30:38 EST 2023 : Peer 1003 has downloaded the piece from 1002. Now the number of pieces it has is 1052
Sun Dec 03 22:30:38 EST 2023 : Peer 1003 received not interested message from 1001
Sun Dec 03 22:30:38 EST 2023 : Peer 1003 received not interested message from 1002
Sun Dec 03 22:30:38 EST 2023 : Peer 1003 received not interested message from 1001
Sun Dec 03 22:30:38 EST 2023 : Peer 1003 received not interested message from 1002
Sun Dec 03 22:30:38 EST 2023 : Peer 1003 has downloaded the piece from 1001. Now the number of pieces it has is 1052
Sun Dec 03 22:30:38 EST 2023 : Peer 1003 has downloaded the piece from 1002. Now the number of pieces it has is 1052
Sun Dec 03 22:30:38 EST 2023 : Peer 1003 received not interested message from 1001
Sun Dec 03 22:30:38 EST 2023 : Peer 1003 received not interested message from 1002
Sun Dec 03 22:30:38 EST 2023 : Peer 1003 received not interested message from 1001
Sun Dec 03 22:30:38 EST 2023 : Peer 1003 received not interested message from 1002
Sun Dec 03 22:30:38 EST 2023 : Peer 1003 has downloaded the piece from 1001. Now the number of pieces it has is 1052
Sun Dec 03 22:30:38 EST 2023 : Peer 1003 has downloaded the piece from 1002. Now the number of pieces it has is 1053
Sun Dec 03 22:30:38 EST 2023 : Peer 1003 received not interested message from 1001
Sun Dec 03 22:30:38 EST 2023 : Peer 1003 received not interested message from 1002
Sun Dec 03 22:30:38 EST 2023 : Peer 1003 received not interested message from 1001
Sun Dec 03 22:30:38 EST 2023 : Peer 1003 received not interested message from 1001
Sun Dec 03 22:30:38 EST 2023 : Peer 1003 received not interested message from 1002
Sun Dec 03 22:30:38 EST 2023 : Peer 1003 has downloaded the piece from 1001. Now the number of pieces it has is 1053
Sun Dec 03 22:30:38 EST 2023 : Peer 1003 has downloaded the piece from 1002. Now the number of pieces it has is 1053
Sun Dec 03 22:30:38 EST 2023 : Peer 1003 received not interested message from 1001
Sun Dec 03 22:30:38 EST 2023 : Peer 1003 received not interested message from 1002
Sun Dec 03 22:30:38 EST 2023 : Peer 1003 received not interested message from 1001
Sun Dec 03 22:30:38 EST 2023 : Peer 1003 received not interested message from 1002
Sun Dec 03 22:30:38 EST 2023 : Peer 1003 has downloaded the piece from 1001. Now the number of pieces it has is 1053
Sun Dec 03 22:30:38 EST 2023 : Peer 1003 has downloaded the piece from 1002. Now the number of pieces it has is 1053
Sun Dec 03 22:30:38 EST 2023 : Peer 1003 received not interested message from 1001
Sun Dec 03 22:30:38 EST 2023 : Peer 1003 received not interested message from 1002
Sun Dec 03 22:30:38 EST 2023 : Peer 1003 received not interested message from 1001
Sun Dec 03 22:30:38 EST 2023 : Peer 1003 received not interested message from 1002
Sun Dec 03 22:30:38 EST 2023 : Peer 1003 has downloaded the piece from 1001. Now the number of pieces it has is 1053
Sun Dec 03 22:30:38 EST 2023 : Peer 1003 has downloaded the piece from 1002. Now the number of pieces it has is 1054
Sun Dec 03 22:30:38 EST 2023 : Peer 1003 received not interested message from 1001
Sun Dec 03 22:30:38 EST 2023 : Peer 1003 received not interested message from 1002
Sun Dec 03 22:30:38 EST 2023 : Peer 1003 received not interested message from 1001
Sun Dec 03 22:30:38 EST 2023 : Peer 1003 has downloaded the piece from 1001. Now the number of pieces it has is 1054
Sun Dec 03 22:30:38 EST 2023 : Peer 1003 received not interested message from 1002
Sun Dec 03 22:30:38 EST 2023 : Peer 1003 received not interested message from 1001
Sun Dec 03 22:30:38 EST 2023 : Peer 1003 has downloaded the piece from 1002. Now the number of pieces it has is 1054
Sun Dec 03 22:30:38 EST 2023 : Peer 1003 received not interested message from 1001
Sun Dec 03 22:30:38 EST 2023 : Peer 1003 received not interested message from 1002
Sun Dec 03 22:30:38 EST 2023 : Peer 1003 has downloaded the piece from 1001. Now the number of pieces it has is 1054
Sun Dec 03 22:30:38 EST 2023 : Peer 1003 received not interested message from 1002
Sun Dec 03 22:30:38 EST 2023 : Peer 1003 received not interested message from 1001
Sun Dec 03 22:30:38 EST 2023 : Peer 1003 has downloaded the piece from 1002. Now the number of pieces it has is 1054
Sun Dec 03 22:30:38 EST 2023 : Peer 1003 received not interested message from 1001
Sun Dec 03 22:30:38 EST 2023 : Peer 1003 received not interested message from 1002
Sun Dec 03 22:30:38 EST 2023 : Peer 1003 has downloaded the piece from 1001. Now the number of pieces it has is 1054
Sun Dec 03 22:30:38 EST 2023 : Peer 1003 received not interested message from 1002
Sun Dec 03 22:30:38 EST 2023 : Peer 1003 has downloaded the piece from 1002. Now the number of pieces it has is 1055
Sun Dec 03 22:30:38 EST 2023 : Peer 1003 received not interested message from 1001
Sun Dec 03 22:30:38 EST 2023 : Peer 1003 received not interested message from 1002
Sun Dec 03 22:30:38 EST 2023 : Peer 1003 received not interested message from 1001
Sun Dec 03 22:30:38 EST 2023 : Peer 1003 received not interested message from 1002
Sun Dec 03 22:30:38 EST 2023 : Peer 1003 has downloaded the piece from 1002. Now the number of pieces it has is 1055
Sun Dec 03 22:30:38 EST 2023 : Peer 1003 has downloaded the piece from 1001. Now the number of pieces it has is 1055
Sun Dec 03 22:30:38 EST 2023 : Peer 1003 received not interested message from 1002
Sun Dec 03 22:30:38 EST 2023 : Peer 1003 received not interested message from 1001
Sun Dec 03 22:30:38 EST 2023 : Peer 1003 received not interested message from 1002
Sun Dec 03 22:30:38 EST 2023 : Peer 1003 has downloaded the piece from 1002. Now the number of pieces it has is 1055
Sun Dec 03 22:30:38 EST 2023 : Peer 1003 has downloaded the piece from 1001. Now the number of pieces it has is 1055
Sun Dec 03 22:30:38 EST 2023 : Peer 1003 received not interested message from 1002
Sun Dec 03 22:30:38 EST 2023 : Peer 1003 received not interested message from 1001
Sun Dec 03 22:30:38 EST 2023 : Peer 1003 received not interested message from 1002
Sun Dec 03 22:30:38 EST 2023 : Peer 1003 received not interested message from 1001
Sun Dec 03 22:30:38 EST 2023 : Peer 1003 has downloaded the piece from 1002. Now the number of pieces it has is 1056
Sun Dec 03 22:30:38 EST 2023 : Peer 1003 has downloaded the piece from 1001. Now the number of pieces it has is 1056
Sun Dec 03 22:30:38 EST 2023 : Peer 1003 received not interested message from 1002
Sun Dec 03 22:30:38 EST 2023 : Peer 1003 received not interested message from 1001
Sun Dec 03 22:30:38 EST 2023 : Peer 1003 received not interested message from 1002
Sun Dec 03 22:30:38 EST 2023 : Peer 1003 has downloaded the piece from 1002. Now the number of pieces it has is 1056
Sun Dec 03 22:30:38 EST 2023 : Peer 1003 received not interested message from 1001
Sun Dec 03 22:30:38 EST 2023 : Peer 1003 received not interested message from 1002
Sun Dec 03 22:30:38 EST 2023 : Peer 1003 received not interested message from 1001
Sun Dec 03 22:30:38 EST 2023 : Peer 1003 has downloaded the piece from 1001. Now the number of pieces it has is 1056
Sun Dec 03 22:30:38 EST 2023 : Peer 1003 received not interested message from 1002
Sun Dec 03 22:30:38 EST 2023 : Peer 1003 has downloaded the piece from 1002. Now the number of pieces it has is 1056
Sun Dec 03 22:30:38 EST 2023 : Peer 1003 received not interested message from 1001
Sun Dec 03 22:30:38 EST 2023 : Peer 1003 received not interested message from 1002
Sun Dec 03 22:30:38 EST 2023 : Peer 1003 received not interested message from 1001
Sun Dec 03 22:30:38 EST 2023 : Peer 1003 received not interested message from 1002
Sun Dec 03 22:30:38 EST 2023 : Peer 1003 has downloaded the piece from 1001. Now the number of pieces it has is 1056
Sun Dec 03 22:30:38 EST 2023 : Peer 1003 has downloaded the piece from 1002. Now the number of pieces it has is 1057
Sun Dec 03 22:30:38 EST 2023 : Peer 1003 received not interested message from 1001
Sun Dec 03 22:30:38 EST 2023 : Peer 1003 received not interested message from 1002
Sun Dec 03 22:30:38 EST 2023 : Peer 1003 received not interested message from 1001
Sun Dec 03 22:30:38 EST 2023 : Peer 1003 has downloaded the piece from 1002. Now the number of pieces it has is 1057
Sun Dec 03 22:30:38 EST 2023 : Peer 1003 has downloaded the piece from 1001. Now the number of pieces it has is 1057
Sun Dec 03 22:30:38 EST 2023 : Peer 1003 received not interested message from 1002
Sun Dec 03 22:30:38 EST 2023 : Peer 1003 received not interested message from 1001
Sun Dec 03 22:30:38 EST 2023 : Peer 1003 received not interested message from 1002
Sun Dec 03 22:30:38 EST 2023 : Peer 1003 received not interested message from 1001
Sun Dec 03 22:30:38 EST 2023 : Peer 1003 has downloaded the piece from 1002. Now the number of pieces it has is 1057
Sun Dec 03 22:30:38 EST 2023 : Peer 1003 has downloaded the piece from 1001. Now the number of pieces it has is 1057
Sun Dec 03 22:30:38 EST 2023 : Peer 1003 received not interested message from 1002
Sun Dec 03 22:30:38 EST 2023 : Peer 1003 received not interested message from 1001
Sun Dec 03 22:30:38 EST 2023 : Peer 1003 received not interested message from 1002
Sun Dec 03 22:30:38 EST 2023 : Peer 1003 has downloaded the piece from 1002. Now the number of pieces it has is 1058
Sun Dec 03 22:30:38 EST 2023 : Peer 1003 received not interested message from 1001
Sun Dec 03 22:30:38 EST 2023 : Peer 1003 received not interested message from 1001
Sun Dec 03 22:30:38 EST 2023 : Peer 1003 received not interested message from 1002
Sun Dec 03 22:30:38 EST 2023 : Peer 1003 has downloaded the piece from 1001. Now the number of pieces it has is 1058
Sun Dec 03 22:30:38 EST 2023 : Peer 1003 received not interested message from 1002
Sun Dec 03 22:30:38 EST 2023 : Peer 1003 received not interested message from 1001
Sun Dec 03 22:30:38 EST 2023 : Peer 1003 has downloaded the piece from 1002. Now the number of pieces it has is 1058
Sun Dec 03 22:30:38 EST 2023 : Peer 1003 received not interested message from 1001
Sun Dec 03 22:30:38 EST 2023 : Peer 1003 has downloaded the piece from 1001. Now the number of pieces it has is 1058
Sun Dec 03 22:30:38 EST 2023 : Peer 1003 received not interested message from 1002
Sun Dec 03 22:30:38 EST 2023 : Peer 1003 received not interested message from 1001
Sun Dec 03 22:30:38 EST 2023 : Peer 1003 received not interested message from 1002
Sun Dec 03 22:30:38 EST 2023 : Peer 1003 received not interested message from 1001
Sun Dec 03 22:30:38 EST 2023 : Peer 1003 has downloaded the piece from 1002. Now the number of pieces it has is 1058
Sun Dec 03 22:30:38 EST 2023 : Peer 1003 has downloaded the piece from 1001. Now the number of pieces it has is 1058
Sun Dec 03 22:30:38 EST 2023 : Peer 1003 received not interested message from 1002
Sun Dec 03 22:30:38 EST 2023 : Peer 1003 received not interested message from 1001
Sun Dec 03 22:30:38 EST 2023 : Peer 1003 has downloaded the piece from 1002. Now the number of pieces it has is 1059
Sun Dec 03 22:30:38 EST 2023 : Peer 1003 received not interested message from 1001
Sun Dec 03 22:30:38 EST 2023 : Peer 1003 has downloaded the piece from 1001. Now the number of pieces it has is 1059
Sun Dec 03 22:30:38 EST 2023 : Peer 1003 received not interested message from 1002
Sun Dec 03 22:30:38 EST 2023 : Peer 1003 received not interested message from 1001
Sun Dec 03 22:30:38 EST 2023 : Peer 1003 received not interested message from 1002
Sun Dec 03 22:30:38 EST 2023 : Peer 1003 received not interested message from 1001
Sun Dec 03 22:30:38 EST 2023 : Peer 1003 received not interested message from 1002
Sun Dec 03 22:30:38 EST 2023 : Peer 1003 has downloaded the piece from 1001. Now the number of pieces it has is 1059
Sun Dec 03 22:30:38 EST 2023 : Peer 1003 has downloaded the piece from 1002. Now the number of pieces it has is 1059
Sun Dec 03 22:30:38 EST 2023 : Peer 1003 received not interested message from 1001
Sun Dec 03 22:30:38 EST 2023 : Peer 1003 received not interested message from 1002
Sun Dec 03 22:30:38 EST 2023 : Peer 1003 received not interested message from 1001
Sun Dec 03 22:30:38 EST 2023 : Peer 1003 received not interested message from 1002
Sun Dec 03 22:30:38 EST 2023 : Peer 1003 has downloaded the piece from 1001. Now the number of pieces it has is 1059
Sun Dec 03 22:30:38 EST 2023 : Peer 1003 has downloaded the piece from 1002. Now the number of pieces it has is 1059
Sun Dec 03 22:30:38 EST 2023 : Peer 1003 received not interested message from 1001
Sun Dec 03 22:30:38 EST 2023 : Peer 1003 received not interested message from 1002
Sun Dec 03 22:30:38 EST 2023 : Peer 1003 received not interested message from 1001
Sun Dec 03 22:30:38 EST 2023 : Peer 1003 has downloaded the piece from 1001. Now the number of pieces it has is 1059
Sun Dec 03 22:30:38 EST 2023 : Peer 1003 received not interested message from 1002
Sun Dec 03 22:30:38 EST 2023 : Peer 1003 has downloaded the piece from 1002. Now the number of pieces it has is 1060
Sun Dec 03 22:30:38 EST 2023 : Peer 1003 received not interested message from 1001
Sun Dec 03 22:30:38 EST 2023 : Peer 1003 received not interested message from 1002
Sun Dec 03 22:30:38 EST 2023 : Peer 1003 received not interested message from 1001
Sun Dec 03 22:30:38 EST 2023 : Peer 1003 received not interested message from 1002
Sun Dec 03 22:30:38 EST 2023 : Peer 1003 has downloaded the piece from 1001. Now the number of pieces it has is 1060
Sun Dec 03 22:30:38 EST 2023 : Peer 1003 has downloaded the piece from 1002. Now the number of pieces it has is 1060
Sun Dec 03 22:30:38 EST 2023 : Peer 1003 received not interested message from 1001
Sun Dec 03 22:30:38 EST 2023 : Peer 1003 received not interested message from 1002
Sun Dec 03 22:30:38 EST 2023 : Peer 1003 received not interested message from 1001
Sun Dec 03 22:30:38 EST 2023 : Peer 1003 received not interested message from 1002
Sun Dec 03 22:30:38 EST 2023 : Peer 1003 has downloaded the piece from 1001. Now the number of pieces it has is 1060
Sun Dec 03 22:30:38 EST 2023 : Peer 1003 has downloaded the piece from 1002. Now the number of pieces it has is 1060
Sun Dec 03 22:30:38 EST 2023 : Peer 1003 received not interested message from 1001
Sun Dec 03 22:30:38 EST 2023 : Peer 1003 received not interested message from 1002
Sun Dec 03 22:30:38 EST 2023 : Peer 1003 received not interested message from 1001
Sun Dec 03 22:30:38 EST 2023 : Peer 1003 received not interested message from 1002
Sun Dec 03 22:30:38 EST 2023 : Peer 1003 has downloaded the piece from 1001. Now the number of pieces it has is 1060
Sun Dec 03 22:30:38 EST 2023 : Peer 1003 has downloaded the piece from 1002. Now the number of pieces it has is 1061
Sun Dec 03 22:30:38 EST 2023 : Peer 1003 received not interested message from 1001
Sun Dec 03 22:30:38 EST 2023 : Peer 1003 received not interested message from 1002
Sun Dec 03 22:30:38 EST 2023 : Peer 1003 received not interested message from 1001
Sun Dec 03 22:30:38 EST 2023 : Peer 1003 received not interested message from 1002
Sun Dec 03 22:30:38 EST 2023 : Peer 1003 has downloaded the piece from 1001. Now the number of pieces it has is 1061
Sun Dec 03 22:30:38 EST 2023 : Peer 1003 has downloaded the piece from 1002. Now the number of pieces it has is 1061
Sun Dec 03 22:30:38 EST 2023 : Peer 1003 received not interested message from 1001
Sun Dec 03 22:30:38 EST 2023 : Peer 1003 received not interested message from 1002
Sun Dec 03 22:30:38 EST 2023 : Peer 1003 received not interested message from 1001
Sun Dec 03 22:30:38 EST 2023 : Peer 1003 received not interested message from 1002
Sun Dec 03 22:30:38 EST 2023 : Peer 1003 has downloaded the piece from 1001. Now the number of pieces it has is 1061
Sun Dec 03 22:30:38 EST 2023 : Peer 1003 has downloaded the piece from 1002. Now the number of pieces it has is 1061
Sun Dec 03 22:30:38 EST 2023 : Peer 1003 received not interested message from 1001
Sun Dec 03 22:30:38 EST 2023 : Peer 1003 received not interested message from 1002
Sun Dec 03 22:30:38 EST 2023 : Peer 1003 received not interested message from 1001
Sun Dec 03 22:30:38 EST 2023 : Peer 1003 received not interested message from 1002
Sun Dec 03 22:30:38 EST 2023 : Peer 1003 has downloaded the piece from 1001. Now the number of pieces it has is 1061
Sun Dec 03 22:30:38 EST 2023 : Peer 1003 has downloaded the piece from 1002. Now the number of pieces it has is 1062
Sun Dec 03 22:30:38 EST 2023 : Peer 1003 received not interested message from 1001
Sun Dec 03 22:30:38 EST 2023 : Peer 1003 received not interested message from 1002
Sun Dec 03 22:30:38 EST 2023 : Peer 1003 received not interested message from 1001
Sun Dec 03 22:30:38 EST 2023 : Peer 1003 received not interested message from 1002
Sun Dec 03 22:30:38 EST 2023 : Peer 1003 has downloaded the piece from 1001. Now the number of pieces it has is 1062
Sun Dec 03 22:30:38 EST 2023 : Peer 1003 has downloaded the piece from 1002. Now the number of pieces it has is 1062
Sun Dec 03 22:30:38 EST 2023 : Peer 1003 received not interested message from 1001
Sun Dec 03 22:30:38 EST 2023 : Peer 1003 received not interested message from 1002
Sun Dec 03 22:30:38 EST 2023 : Peer 1003 received not interested message from 1001
Sun Dec 03 22:30:38 EST 2023 : Peer 1003 received not interested message from 1002
Sun Dec 03 22:30:38 EST 2023 : Peer 1003 has downloaded the piece from 1001. Now the number of pieces it has is 1062
Sun Dec 03 22:30:38 EST 2023 : Peer 1003 has downloaded the piece from 1002. Now the number of pieces it has is 1062
Sun Dec 03 22:30:38 EST 2023 : Peer 1003 received not interested message from 1001
Sun Dec 03 22:30:38 EST 2023 : Peer 1003 received not interested message from 1002
Sun Dec 03 22:30:38 EST 2023 : Peer 1003 received not interested message from 1001
Sun Dec 03 22:30:38 EST 2023 : Peer 1003 received not interested message from 1002
Sun Dec 03 22:30:38 EST 2023 : Peer 1003 has downloaded the piece from 1001. Now the number of pieces it has is 1062
Sun Dec 03 22:30:38 EST 2023 : Peer 1003 has downloaded the piece from 1002. Now the number of pieces it has is 1063
Sun Dec 03 22:30:38 EST 2023 : Peer 1003 received not interested message from 1001
Sun Dec 03 22:30:38 EST 2023 : Peer 1003 received not interested message from 1002
Sun Dec 03 22:30:38 EST 2023 : Peer 1003 received not interested message from 1001
Sun Dec 03 22:30:38 EST 2023 : Peer 1003 received not interested message from 1002
Sun Dec 03 22:30:38 EST 2023 : Peer 1003 has downloaded the piece from 1001. Now the number of pieces it has is 1063
Sun Dec 03 22:30:38 EST 2023 : Peer 1003 has downloaded the piece from 1002. Now the number of pieces it has is 1063
Sun Dec 03 22:30:38 EST 2023 : Peer 1003 received not interested message from 1001
Sun Dec 03 22:30:38 EST 2023 : Peer 1003 received not interested message from 1002
Sun Dec 03 22:30:38 EST 2023 : Peer 1003 received not interested message from 1001
Sun Dec 03 22:30:38 EST 2023 : Peer 1003 received not interested message from 1002
Sun Dec 03 22:30:38 EST 2023 : Peer 1003 has downloaded the piece from 1001. Now the number of pieces it has is 1063
Sun Dec 03 22:30:38 EST 2023 : Peer 1003 has downloaded the piece from 1002. Now the number of pieces it has is 1063
Sun Dec 03 22:30:38 EST 2023 : Peer 1003 received not interested message from 1001
Sun Dec 03 22:30:38 EST 2023 : Peer 1003 received not interested message from 1002
Sun Dec 03 22:30:38 EST 2023 : Peer 1003 received not interested message from 1001
Sun Dec 03 22:30:38 EST 2023 : Peer 1003 has downloaded the piece from 1001. Now the number of pieces it has is 1063
Sun Dec 03 22:30:38 EST 2023 : Peer 1003 received not interested message from 1002
Sun Dec 03 22:30:38 EST 2023 : Peer 1003 has downloaded the piece from 1002. Now the number of pieces it has is 1064
Sun Dec 03 22:30:38 EST 2023 : Peer 1003 received not interested message from 1001
Sun Dec 03 22:30:38 EST 2023 : Peer 1003 received not interested message from 1002
Sun Dec 03 22:30:38 EST 2023 : Peer 1003 received not interested message from 1001
Sun Dec 03 22:30:38 EST 2023 : Peer 1003 received not interested message from 1002
Sun Dec 03 22:30:38 EST 2023 : Peer 1003 has downloaded the piece from 1001. Now the number of pieces it has is 1064
Sun Dec 03 22:30:38 EST 2023 : Peer 1003 has downloaded the piece from 1002. Now the number of pieces it has is 1064
Sun Dec 03 22:30:38 EST 2023 : Peer 1003 received not interested message from 1001
Sun Dec 03 22:30:38 EST 2023 : Peer 1003 received not interested message from 1002
Sun Dec 03 22:30:38 EST 2023 : Peer 1003 received not interested message from 1001
Sun Dec 03 22:30:38 EST 2023 : Peer 1003 received not interested message from 1002
Sun Dec 03 22:30:38 EST 2023 : Peer 1003 has downloaded the piece from 1001. Now the number of pieces it has is 1064
Sun Dec 03 22:30:38 EST 2023 : Peer 1003 has downloaded the piece from 1002. Now the number of pieces it has is 1064
Sun Dec 03 22:30:38 EST 2023 : Peer 1003 received not interested message from 1001
Sun Dec 03 22:30:38 EST 2023 : Peer 1003 received not interested message from 1002
Sun Dec 03 22:30:38 EST 2023 : Peer 1003 received not interested message from 1001
Sun Dec 03 22:30:38 EST 2023 : Peer 1003 received not interested message from 1002
Sun Dec 03 22:30:38 EST 2023 : Peer 1003 has downloaded the piece from 1001. Now the number of pieces it has is 1064
Sun Dec 03 22:30:38 EST 2023 : Peer 1003 has downloaded the piece from 1002. Now the number of pieces it has is 1065
Sun Dec 03 22:30:38 EST 2023 : Peer 1003 received not interested message from 1001
Sun Dec 03 22:30:38 EST 2023 : Peer 1003 received not interested message from 1002
Sun Dec 03 22:30:38 EST 2023 : Peer 1003 received not interested message from 1001
Sun Dec 03 22:30:38 EST 2023 : Peer 1003 received not interested message from 1002
Sun Dec 03 22:30:38 EST 2023 : Peer 1003 has downloaded the piece from 1001. Now the number of pieces it has is 1065
Sun Dec 03 22:30:38 EST 2023 : Peer 1003 has downloaded the piece from 1002. Now the number of pieces it has is 1065
Sun Dec 03 22:30:38 EST 2023 : Peer 1003 received not interested message from 1001
Sun Dec 03 22:30:38 EST 2023 : Peer 1003 received not interested message from 1001
Sun Dec 03 22:30:38 EST 2023 : Peer 1003 received not interested message from 1002
Sun Dec 03 22:30:38 EST 2023 : Peer 1003 has downloaded the piece from 1001. Now the number of pieces it has is 1065
Sun Dec 03 22:30:38 EST 2023 : Peer 1003 received not interested message from 1002
Sun Dec 03 22:30:38 EST 2023 : Peer 1003 received not interested message from 1001
Sun Dec 03 22:30:38 EST 2023 : Peer 1003 has downloaded the piece from 1002. Now the number of pieces it has is 1065
Sun Dec 03 22:30:38 EST 2023 : Peer 1003 received not interested message from 1001
Sun Dec 03 22:30:38 EST 2023 : Peer 1003 has downloaded the piece from 1001. Now the number of pieces it has is 1065
Sun Dec 03 22:30:38 EST 2023 : Peer 1003 received not interested message from 1002
Sun Dec 03 22:30:38 EST 2023 : Peer 1003 received not interested message from 1001
Sun Dec 03 22:30:38 EST 2023 : Peer 1003 received not interested message from 1002
Sun Dec 03 22:30:38 EST 2023 : Peer 1003 received not interested message from 1001
Sun Dec 03 22:30:38 EST 2023 : Peer 1003 has downloaded the piece from 1002. Now the number of pieces it has is 1066
Sun Dec 03 22:30:38 EST 2023 : Peer 1003 has downloaded the piece from 1001. Now the number of pieces it has is 1066
Sun Dec 03 22:30:38 EST 2023 : Peer 1003 received not interested message from 1002
Sun Dec 03 22:30:38 EST 2023 : Peer 1003 received not interested message from 1001
Sun Dec 03 22:30:38 EST 2023 : Peer 1003 received not interested message from 1002
Sun Dec 03 22:30:38 EST 2023 : Peer 1003 received not interested message from 1001
Sun Dec 03 22:30:38 EST 2023 : Peer 1003 has downloaded the piece from 1002. Now the number of pieces it has is 1066
Sun Dec 03 22:30:38 EST 2023 : Peer 1003 has downloaded the piece from 1001. Now the number of pieces it has is 1066
Sun Dec 03 22:30:38 EST 2023 : Peer 1003 received not interested message from 1002
Sun Dec 03 22:30:38 EST 2023 : Peer 1003 received not interested message from 1001
Sun Dec 03 22:30:38 EST 2023 : Peer 1003 received not interested message from 1002
